Acinar_cell	B_cell	Ductal_cell_type_1	Ductal_cell_type_2	Endocrine_cell	Endothelial_cell	Fibroblast_cell	Macrophage_cell	Stellate_cell	T_cell
80	0.144190601826867	0.0395155003897584	0.0378365413443665	0.256640882652755	0.0322200235853771	0.0238851911814675	0.221782494853191	0.115008694609342	0.0984389678399392	0.0304811017169355
81	0.0946051290251654	0.0355993523756221	0.0504307501649044	0.194727058306182	0.0299626216794259	0.0750164904355474	0.158528053728837	0.090527494053449	0.0769753542945092	0.193627695936357
82	0.0290825504697182	0.0281830901459125	0.0223665800519688	0.242254647211673	0.166560063961623	0.0340195882470518	0.395642614431341	0.0429342394563262	0.0386568059164501	0.000299820107935239
83	0.145592644413352	0.0868478912652409	0.0119928043174096	0.15856486108335	0.0993803717769338	0.000799520287827304	0.228382970217869	0.0997601439136518	0.0944633220067959	0.0742154707175695
84	0.103000259849287	0.0280037578204641	0.0260249055547782	0.135661316436467	0.132203322073198	0.014391652841352	0.340742369425733	0.0312418797097683	0.146934777828859	0.0417957584600931
85	0.0720182294269324	0.0615043274900558	0.113394231345819	0.312758600011993	0.0942453377041316	0.0100541685822223	0.19744548162066	0.0454336484838794	0.0624038057926403	0.0307421695416658
86	0.169175111430913	0.00545661689752354	0.0728748176130799	0.265015690272031	0.0270232455877356	0.0526873338530111	0.23443465051668	0.0152305570546261	0.0697167755991285	0.0883852011752713
87	0.177390018188723	0.00169894665307509	0.0823889188703004	0.155663488637045	0.110411544842198	0.093681917211329	0.232575803002139	0.0360376566528752	0.0669384981311587	0.0432132078111571
88	0.144333399960024	0.0327603437937238	0.123585848490905	0.0749550269838097	0.050249850089946	0.0153108135118929	0.262102738356986	0.125124925044973	0.165860483709774	0.00571657005796522
89	0.0817525835015691	0.0305622738811489	0.0604649303404026	0.246716904195567	0.0778948210038178	0.024785624337884	0.196186211997042	0.0736972555917568	0.145055867596794	0.0628835275540187
90	0.0766739956026384	0.0340995402758345	0.138277033779732	0.18800719568259	0.11611033379972	0.0576254247451529	0.300799520287827	0.0412152708374975	0.0266040375774535	0.0205876474115531
91	0.0938636817909254	0.0592444533280032	0.0693783729762143	0.074875074955027	0.0475514691185289	0.0410753547871277	0.191764941035379	0.0367579452328603	0.341495102938237	0.0439936038376974
92	0.137897261643014	0.0276234259444333	0.160903457925245	0.204917049770138	0.0251649010593644	0.0484309414351389	0.158245052968219	0.0503897661403158	0.180911453128123	0.0055166899860084
93	0.189510084151192	0.0036778668372344	0.097123668272402	0.124287913010454	0.0338203841771772	0.0189290211677227	0.273021647444482	0.0434747846249176	0.0362789582042415	0.179875672110176
94	0.0876673995602638	0.0765540675594643	0.0322206675994403	0.211093343993604	0.0668998600839496	0.0935838496901859	0.254987007795323	0.0272436538077154	0.123186088346992	0.0265640615630622
95	0.0976414151509095	0.0777133719768139	0.0307015790525685	0.161623026184289	0.0657205676594044	0.0776334199480312	0.335578652808315	0.0246052368578853	0.105496701978813	0.0232860283829702
96	0.246217194027464	0.0107737512242899	0.152291670830918	0.0864498590817326	0.102600491714805	0.0045573567330948	0.200803533950309	0.0494313298286994	0.103300085950149	0.043574726658538
97	0.0589234674501809	0.00545661689752354	0.128360416541744	0.141732126081829	0.0747936279506706	0.0382762687133977	0.155923327536927	0.0699966021066939	0.23919170114529	0.087345845575743
98	0.0944433339996002	0.0528083150109934	0.146412152708375	0.23865680591645	0.0745552668398961	0.015050969418349	0.129762142714371	0.0103337997201679	0.0714971017389566	0.16648011193284
99	0.179592244653208	0.0731361183290026	0.00819508295022986	0.293963621826904	0.048990605636618	0.0252848291025385	0.151489106536078	0.0248051169298421	0.188706775934439	0.00583649810113932
100	0.0471716969818109	0.0403357985208875	0.0285828502898261	0.216010393763742	0.158125124925045	0.00363781730961423	0.284389366380172	0.0721766939836098	0.0881471117329602	0.0614231461123326
101	0.095342794323406	0.00523685788526884	0.17217669398361	0.104637217669398	0.0264441335198881	0.0101938836697981	0.368338996602039	0.0549870077953228	0.161563062162702	0.00107935238856686
102	0.282350589646212	0.0710373775734559	0.0470317809314411	0.188706775934439	0.0239056566060364	0.00427743353987607	0.230201878872676	0.0579652208674795	0.0720767539476314	0.0224465320807515
103	0.125727078294589	0.0636230986028104	0.0238461692218513	0.16312538727538	0.0776149833096804	0.0559875272342042	0.151172320054368	0.0551879909652402	0.0486917587799077	0.235023686261968
104	0.181651009394363	0.0666200279832101	0.0513292024785129	0.40101938836698	0.00845492704377374	0.00331800919448331	0.130141914851089	0.0437337597441535	0.102118728762742	0.0116130321806916
105	0.0765525374267954	0.00687573704303332	0.0186684255761428	0.250084947332654	0.0191681157682237	0.00281825268333633	0.284303731686354	0.16563730487098	0.165257540324999	0.0106334072874818
106	0.24055085846775	0.0929423757270492	0.0367372229217885	0.105974295936519	0.0661589814315125	0.115268533509224	0.142551617996842	0.0617017449181507	0.131058743578981	0.00705562551218245
107	0.178392964221467	0.0425744553268039	0.116130321806916	0.151609034579252	0.0568059164501299	0.0294823106136318	0.148031181291225	0.137877273635819	0.119148510893464	0.0199480311812912
108	0.245887549719174	0.0156902720313406	0.116307889108753	0.146129399772141	0.0741340368971238	0.0451320181487478	0.186924107053627	0.0316803581779297	0.0999980012392317	0.0381163678519318
109	0.084569258444933	0.0125124925044973	0.0705376773935639	0.14171497101739	0.175194883070158	0.0529282430541675	0.228742754347392	0.0559064561263242	0.119148510893464	0.0587447531481111
110	0.184529282430542	0.043453927643414	0.0699980011992804	0.160303817709374	0.0822906256246252	0.0171696981810913	0.20569658205077	0.132960223865681	0.0290825504697182	0.0745152908255047
111	0.138077153707775	0.0164101539076554	0.0384369378372976	0.204097541475115	0.0831700979412353	0.0168299020587647	0.255166899860084	0.143513891665001	0.0269038576853888	0.077393563861683
112	0.0455126923845693	0.0059764141515091	0.137597441535079	0.119688187087747	0.0395162902258645	0.00571657005796522	0.330961423146112	0.0121726963821707	0.202358584849091	0.100499700179892
113	0.120407755346792	0.090305816510094	0.0288027183689786	0.263561862882271	0.0245852488506896	0.0393763741754947	0.194123525884469	0.0418348990605637	0.17555466719968	0.0214471317209674
114	0.0510493703777733	0.071976813911653	0.241754947031781	0.195562662402558	0.0630621627023786	0.00523685788526884	0.146632020787527	0.039736158305017	0.129362382570458	0.0556266240255847
115	0.188079629037416	0.0136112887751839	0.10735129517109	0.181903581707707	0.0954389190917813	0.069175727534378	0.118244323632875	0.0489286856411896	0.140310201471059	0.0369563479373201
116	0.0637417549470318	0.0852888267039776	0.0441135318808715	0.218688786727963	0.00425744553268039	0.0413951629022586	0.30935438736758	0.039356386168299	0.173955626624026	0.0198480911453128
117	0.159161319981611	0.0467909895864564	0.0630808898482941	0.0724550778517319	0.175491195458816	0.0927424996502169	0.232635765825188	0.0596829965421439	0.0952609382183047	0.00269832703723691
118	0.192280785912734	0.0106733825028482	0.108712598189123	0.09140332993544	0.099178509324219	0.0036777198137155	0.278467350242849	0.14710879254862	0.0511283004537187	0.0173692310767324
119	0.170217869278433	0.0583050169898061	0.0539476314211473	0.0448131121327204	0.0473316010393764	0.0126124325404757	0.326604037577454	0.129422346592045	0.142554467319608	0.0141914851089346
120	0.105998520857902	0.00507705530792141	0.0159707369725559	0.309220652021827	0.0766755281936477	0.109856283355654	0.126486637750105	0.172979671790362	0.0332607087889024	0.0444742049611225
121	0.120265435430033	0.00849473326537547	0.0357578301453099	0.115768223701305	0.0703963542603586	0.0130918830325198	0.256700845475805	0.0712957966061042	0.232176050848474	0.0760528472347145
122	0.0724179975614144	0.00559675388274801	0.109916248575826	0.167822662855544	0.0837514241739791	0.0161306442263487	0.214475604149593	0.0914069839493094	0.235363489176278	0.0031181914489596
123	0.118408954627224	0.0530681591045373	0.0659604237457525	0.197561463122127	0.173475914451329	0.0660003997601439	0.142114731161303	0.0406556066360184	0.061523086148311	0.081231261243254
124	0.158028343560735	0.00941453956705111	0.0866897199624218	0.226828439505087	0.0788542645265746	0.0228267604789222	0.271442563313278	0.0563872953686862	0.0370385176597573	0.0524895560574867
125	0.118229062562463	0.00257845292824305	0.0712572456526084	0.0925444733160104	0.0557265640615631	0.0817909254447332	0.206196282230662	0.183689786128323	0.179992004797122	0.00799520287827304
126	0.0282636071078774	0.278658378140678	0.122349037558216	0.175358292190529	0.129245037878031	0.0220672010234064	0.077135261548302	0.0702992264486598	0.0632832956885007	0.0333406624157988
127	0.0420955845609546	0.0551879909652402	0.032381218893042	0.0554278518459294	0.109256631153931	0.171140738371744	0.30650222870735	0.023186551799956	0.178996182214316	0.0258250214875372
128	0.0407163844969917	0.00863499170481121	0.0396969757540626	0.163785004697276	0.043574726658538	0.0025385276539607	0.202262687641168	0.146515021287653	0.121329628815287	0.230946051290252
129	0.0840279027003258	0.0203473846215346	0.0451320181487478	0.15940117127381	0.0369770742139873	0.0740340988587076	0.203094081669365	0.025284323719294	0.305570546261318	0.0461313985329096
130	0.12860540886286	0.013392232505147	0.0349197465470027	0.205180995022887	0.0987027524036059	0.0276639549061544	0.285714285714286	0.0827120270243259	0.0978832277279178	0.0252253692858142
131	0.0699194467209019	0.0175498211037598	0.0500709588438706	0.267984568950009	0.168602210717784	0.0549281416778269	0.164764436626756	0.0305222970677007	0.158108297187631	0.0175498211037598
132	0.0428360118333733	0.000879507475813544	0.0620852322699288	0.321020228671944	0.025065963060686	0.0436955305029184	0.168125849524266	0.233289357959543	0.0503318141840569	0.0526705045174702
133	0.167519488307016	0.0063162102738357	0.261303218069159	0.136977813312013	0.104057565460724	0.0369778133120128	0.1430541674995	0.0549070557665401	0.0737957225664601	0.0150909454327404
134	0.141877710927662	0.0239461112554718	0.0397169641607867	0.267884626916388	0.0944252333646485	0.0340202682444182	0.229307001938875	0.0223670271242679	0.0572867736712707	0.0891682823962102
135	0.207531330575043	0.0298814734864384	0.0325198377006256	0.158821530650996	0.0967600087945474	0.0106933701105315	0.234054885970698	0.0674581759309228	0.160260638404189	0.00201874837600688
136	0.0872676394163502	0.00675594643214072	0.0703777733359984	0.0855286827903258	0.067819308414951	0.0756346192284629	0.188207075754547	0.0955426743953628	0.313791724965021	0.0090745552668399
137	0.102658404957026	0.0689386368179093	0.0928043174095543	0.211593044173496	0.0295822506496102	0.0407955226863882	0.143234059564261	0.0975614631221267	0.174095542674395	0.0387367579452329
138	0.165933802366485	0.0106931563799169	0.010013591301567	0.054405180684362	0.0111928365845859	0.00711544611448673	0.396806044131756	0.20594819315638	0.0508674448353054	0.0870243044451551
139	0.126566591377001	0.0103539946830838	0.177097283575526	0.110355993523756	0.0203681864518579	0.0506306342321454	0.105198984588938	0.0110735773251514	0.221011813148374	0.167342941094165
140	0.170377773335998	0.110633619828103	0.0440335798520888	0.0784129522286628	0.0704577253647811	0.0515890465720568	0.305716570057965	0.011273236058365	0.0927243653807715	0.0647811313212073
141	0.0530660377358491	0.0229852894147745	0.0241645346977934	0.382615126319156	0.115166293572114	0.0296410297409658	0.255896226415094	0.0737727854173329	0.0228853533738407	0.0198073233130796
142	0.177893264041575	0.0362382570457725	0.0160503697781331	0.152068758744753	0.147011792924245	0.00791525084949031	0.289826104337398	0.0294423345992405	0.135698580851489	0.00785528682790326
143	0.131643646684923	0.0015391073177557	0.0174298906634152	0.3109396550001	0.0230666213596114	0.0344600131923484	0.299986008115293	0.0399968018549241	0.120869895460633	0.0200683603509964
144	0.254212556717104	0.0108137280377381	0.128525455235963	0.124587739111315	0.0531091966659338	0.0646425073457395	0.193907533630494	0.120809930240461	0.0196286154030662	0.0297627376121849
145	0.0737157705376774	0.0667199680191885	0.0926444133519888	0.246052368578853	0.0526284229462323	0.042634419348391	0.338836697981211	0.0086148311013392	0.0608035178892664	0.0173495902458525
146	0.15606636018389	0.0270437737357585	0.107095742554467	0.23032180691585	0.0692984209474315	0.0278832700379772	0.16120327803318	0.135078952628423	0.0705376773935639	0.0154707175694583
147	0.106276234259444	0.00981411153308015	0.0926644013591845	0.118708774735159	0.175374775134919	0.0683389966020388	0.272116729962023	0.0632420547671397	0.0839896062362582	0.00947431541075355
148	0.124342907397414	0.0601626991265415	0.0800503687713617	0.112130479102956	0.136635286122604	0.0041174471827467	0.200815494393476	0.11616797585497	0.0627810757330455	0.102796266314885
149	0.128825281336825	0.0631633652481561	0.0566671330628236	0.21031801555098	0.0034180175498211	0.0236862619680585	0.164784425033481	0.155769653600911	0.153271102760399	0.0400967438885446
150	0.10165697267694	0.0644400471707541	0.0475305310707361	0.109632028142552	0.0395554756051248	0.00201874837600688	0.308508724590754	0.135535967700026	0.162839039795327	0.0282824648717795
151	0.0656006396162303	0.104717169698181	0.0778732760343794	0.307135718568859	0.0779132520487707	0.00747551469118529	0.110133919648211	0.0557065760543674	0.190145912452528	0.00329802118728763
152	0.0871494533170761	0.00861500329808711	0.0919866477443083	0.30650222870735	0.105198984588938	0.0295428651382198	0.135641328029743	0.0990425553179156	0.111015610945652	0.0253053229127106
153	0.0250644600347784	0.00595630708960445	0.0541264416062042	0.195079050988387	0.0957606284103856	0.0727948671823469	0.340189082768683	0.0912434290739741	0.119425955907337	0.000359776938298255
154	0.0839296422146712	0.0756546072356586	0.0795722566460124	0.0659404357385569	0.0218069158504897	0.000199880071956826	0.316210273835699	0.0818708774735159	0.157145712572457	0.117669398360983
155	0.232045413660077	0.0140918267404905	0.0509304603330069	0.174878570429151	0.0318615203182154	0.0416158627995762	0.2470766955166	0.0105338903436007	0.129944632113374	0.0670211277459074
156	0.205041076175818	0.0212076995342701	0.0109136700713586	0.281036998540846	0.0359591436966559	0.0286233984289112	0.234783825381279	0.0781546702912311	0.0930660217074097	0.0112134961722201
157	0.166440135918449	0.00871477113731761	0.250249850089946	0.218548870677593	0.00651609034579252	0.0165900459724166	0.120727563461923	0.16236258245053	0.0329802118728763	0.0168698780731561
